Date,Symbols,Close,High,Low,Open,Volume
2024-12-04,GOOGL,174.37,174.91,171.06,171.145,31615137.0
2024-12-04,META,613.78,617.78,605.1,612.96,14697006.0
2024-12-04,PFE,25.23,25.5,25.18,25.45,42541528.0
2024-12-04,BNTX,114.7,116.98,114.04,115.2,436806.0
2024-12-04,MRNA,41.63,42.8,41.4763,42.76,5010891.0
2024-12-03,AMZN,213.44,214.02,209.65,210.31,32214828.0
2024-12-03,GOOGL,171.34,172.68,170.85,171.49,22248705.0
2024-12-03,META,613.65,614.2,591.2501,595.0,14907164.0
2024-12-03,PFE,25.56,25.9,25.52,25.83,49064298.0
2024-12-03,BNTX,115.59,118.84,115.3,117.25,613052.0
2024-12-03,MRNA,42.58,44.25,42.36,43.98,7192609.0
2024-12-02,AMZN,210.71,212.99,209.5101,209.96,39523185.0
2024-12-02,GOOGL,171.49,172.075,168.57,168.765,23789084.0
2024-12-02,META,592.83,594.5,575.57,577.5,12522371.0
2024-12-02,PFE,25.82,26.22,25.73,26.0781,43866360.0
2024-12-02,BNTX,117.2,119.65,116.58,118.39,599019.0
2024-12-02,MRNA,44.26,44.6587,42.07,43.33,6832757.0
2024-11-29,AMZN,207.89,208.2,204.59,205.83,24892447.0
2024-11-29,GOOGL,168.95,169.43,167.16,168.5,14257244.0
2024-11-29,META,574.32,578.46,566.9,569.0,7130519.0
2024-11-29,PFE,26.21,26.23,25.77,25.83,22023022.0
2024-11-29,BNTX,118.39,120.48,117.79,120.4,518891.0
2024-11-29,MRNA,43.06,43.85,42.3,43.25,3591465.0
2024-11-27,AMZN,205.74,207.64,205.05,206.98,28061638.0
2024-11-27,GOOGL,169.23,169.4832,168.02,169.0,19266511.0
2024-11-27,META,569.2,574.98,564.1001,574.97,7200228.0
2024-11-27,PFE,25.83,25.95,25.7,25.76,28242085.0
2024-11-27,BNTX,120.72,121.51,118.6,119.0,604796.0
2024-11-27,MRNA,43.39,43.46,42.08,42.49,5083475.0
2024-11-26,AMZN,207.86,208.0,201.79,201.9,41673737.0
2024-11-26,GOOGL,169.12,169.82,167.58,167.63,20486720.0
2024-11-26,META,573.54,577.5,565.2,566.0,10356550.0
2024-11-26,PFE,25.77,26.24,25.61,26.16,33001020.0
2024-11-26,BNTX,118.54,121.8,117.0,119.73,771453.0
2024-11-26,MRNA,42.05,43.3,41.47,43.13,7248943.0
2024-11-25,AMZN,201.45,201.9499,199.0,199.28,40685672.0
2024-11-25,GOOGL,167.65,168.63,165.6072,166.09,33135263.0
2024-11-25,META,565.11,572.5915,556.39,562.1,13599830.0
2024-11-25,PFE,26.17,26.45,25.74,25.75,57707647.0
2024-11-25,BNTX,120.76,121.11,113.44,114.1,1972960.0
2024-11-25,MRNA,43.66,46.3,42.83,43.0,15821724.0
2024-11-22,AMZN,197.12,199.2599,196.75,198.25,31530844.0
2024-11-22,GOOGL,164.76,166.46,163.9,165.85,38604587.0
2024-11-22,META,559.14,563.8273,554.59,563.55,9164004.0
2024-11-22,PFE,25.65,25.75,25.099,25.16,41896988.0
2024-11-22,BNTX,113.13,114.3199,107.41,107.87,1185884.0
2024-11-22,MRNA,41.11,42.4,37.76,38.44,13410793.0
2024-11-21,AMZN,198.38,203.49,195.75,203.49,58800042.0
2024-11-21,GOOGL,167.63,174.13,163.7,173.9,59734379.0
2024-11-21,META,563.09,570.0,549.05,569.52,11154749.0
2024-11-21,PFE,25.13,25.215,24.775,24.87,45048363.0
2024-11-21,BNTX,108.23,108.74,101.26,102.38,1033381.0
2024-11-21,MRNA,38.25,38.82,35.96,36.55,8964055.0
2024-11-20,AMZN,202.88,203.13,199.45,202.98,32768989.0
2024-11-20,GOOGL,175.98,177.675,173.78,177.34,18997111.0
2024-11-20,META,565.52,566.3499,554.2001,562.93,9797339.0
2024-11-20,PFE,24.94,25.1,24.65,25.07,46170786.0
2024-11-20,BNTX,102.14,105.82,101.02,105.8,1128777.0
2024-11-20,MRNA,36.94,38.22,36.4053,37.29,7340778.0
2024-11-19,AMZN,204.61,205.3,198.78,199.33,31197867.0
2024-11-19,GOOGL,178.12,178.87,173.56,173.72,23434925.0
2024-11-19,META,561.09,561.43,550.6,552.3,9522445.0
2024-11-19,PFE,25.1,25.11,24.61,24.7,52381212.0
2024-11-19,BNTX,106.4,108.01,102.67,102.78,1177884.0
2024-11-19,MRNA,37.29,39.28,37.01,38.895,9148774.0
2024-11-18,AMZN,201.7,204.67,200.95,204.15,36512465.0
2024-11-18,GOOGL,175.3,175.438,172.9,173.42,20206613.0
2024-11-18,META,554.4,559.9,550.09,557.04,14346715.0
2024-11-18,PFE,24.86,25.25,24.7,24.97,64261280.0
2024-11-18,BNTX,101.87,102.48,98.25,99.3,1286663.0
2024-11-18,MRNA,39.51,39.765,37.1,38.31,13877024.0
2024-11-15,AMZN,202.61,207.34,199.61,206.76,86591144.0
2024-11-15,GOOGL,172.49,174.14,171.22,173.73,32504649.0
2024-11-15,META,554.08,572.57,551.5,571.22,17712864.0
2024-11-15,PFE,24.8,25.7,24.48,25.635,131074383.0
2024-11-15,BNTX,99.72,101.65,94.31,99.89,3377161.0
2024-11-15,MRNA,36.85,38.7,35.8,38.55,24355514.0
2024-11-14,AMZN,211.48,215.9,210.88,214.16,42620309.0
2024-11-14,GOOGL,175.58,178.82,174.3218,178.28,31007457.0
2024-11-14,META,577.16,580.76,573.01,577.0,11053743.0
2024-11-14,PFE,26.02,26.85,25.84,26.685,45262223.0
2024-11-14,BNTX,103.56,115.93,102.14,112.9,1703891.0
2024-11-14,MRNA,39.77,42.06,38.76,42.05,12890135.0
2024-11-13,AMZN,214.1,215.09,209.14,209.4,46212943.0
2024-11-13,GOOGL,178.88,180.96,178.54,180.46,23184003.0
2024-11-13,META,580.0,585.64,575.17,582.605,10757583.0
2024-11-13,PFE,26.72,26.75,25.975,26.05,47983088.0
2024-11-13,BNTX,111.48,113.2,105.79,105.79,1293334.0
2024-11-13,MRNA,42.14,43.28,41.71,43.25,7725363.0
2024-11-12,AMZN,208.91,209.54,206.01,208.37,38942918.0
2024-11-12,GOOGL,181.62,182.49,179.39,179.82,25134905.0
2024-11-12,META,584.82,599.66,580.38,588.545,16287724.0
2024-11-12,PFE,26.19,26.44,25.95,26.19,53035233.0
2024-11-12,BNTX,106.32,108.9,105.62,107.42,603659.0
2024-11-12,MRNA,43.47,44.11,41.54,42.19,10714172.0
2024-11-11,AMZN,206.84,209.65,205.59,208.5,35456012.0
2024-11-11,GOOGL,180.35,180.545,178.47,178.58,17450354.0
2024-11-11,META,583.17,587.0,576.51,586.36,10209051.0
2024-11-11,PFE,26.24,26.83,26.22,26.69,54329259.0
2024-11-11,BNTX,108.73,110.96,107.54,110.45,1408689.0
2024-11-11,MRNA,42.75,46.88,42.25,46.83,15915874.0
2024-11-08,AMZN,208.18,209.9633,207.44,209.72,36075846.0
2024-11-08,GOOGL,178.35,180.9,178.08,180.645,22006182.0
2024-11-08,META,589.34,593.1,584.52,591.54,9415699.0
2024-11-08,PFE,26.72,27.15,26.71,27.11,55951315.0
2024-11-08,BNTX,110.64,115.32,110.01,112.83,1237489.0
2024-11-08,MRNA,46.83,50.9,46.57,50.42,13561538.0
2024-11-07,AMZN,210.05,212.25,207.19,207.44,52878383.0
2024-11-07,GOOGL,180.75,181.08,177.19,177.41,25352939.0
2024-11-07,META,591.7,594.7999,575.21,576.89,14653708.0
2024-11-07,PFE,27.46,27.59,27.34,27.53,48484777.0
2024-11-07,BNTX,107.88,110.48,106.7,107.66,578632.0
2024-11-07,MRNA,50.28,56.695,49.94,56.6,18211730.0
2024-11-06,AMZN,207.09,207.55,199.14,200.01,72292167.0
2024-11-06,GOOGL,176.51,176.94,173.5,173.8,33695538.0
2024-11-06,META,572.05,573.0,555.1679,562.75,18305429.0
2024-11-06,PFE,27.36,27.99,27.08,27.93,65749517.0
2024-11-06,BNTX,106.64,109.2863,102.52,107.52,1218110.0
2024-11-06,MRNA,51.81,52.855,49.6,52.61,10681548.0
2024-11-05,AMZN,199.5,199.82,195.99,196.04,30564784.0
2024-11-05,GOOGL,169.74,170.53,168.84,169.43,18242050.0
2024-11-05,META,572.43,573.48,566.67,567.305,9775379.0
2024-11-05,PFE,27.99,28.0,27.58,27.74,44175835.0
2024-11-05,BNTX,110.97,111.25,108.3527,108.85,417534.0
2024-11-05,MRNA,53.29,54.32,52.08,53.53,5765855.0
2024-11-04,AMZN,195.78,197.33,194.3101,196.45,38492062.0
2024-11-04,GOOGL,169.24,170.73,168.011,169.93,21492744.0
2024-11-04,META,560.68,568.69,557.89,564.1,12064601.0
2024-11-04,PFE,27.76,28.14,27.73,28.1,41347818.0
2024-11-04,BNTX,108.97,113.98,107.19,112.13,767538.0
2024-11-04,MRNA,53.54,55.6499,53.41,54.6,4037232.0
2024-11-01,AMZN,197.93,200.5,197.02,198.86,99687847.0
2024-11-01,GOOGL,171.29,172.32,168.88,170.07,31796477.0
2024-11-01,META,567.16,573.67,562.56,567.605,15303235.0
2024-11-01,PFE,28.09,28.54,28.05,28.48,46894562.0
2024-11-01,BNTX,111.48,113.76,109.58,113.32,984824.0
2024-11-01,MRNA,54.635,55.35,53.89,54.49,4787050.0
2024-10-31,AMZN,186.4,190.6,185.23,190.51,75146759.0
2024-10-31,GOOGL,171.11,176.82,171.0,173.13,44768981.0
2024-10-31,META,567.58,589.9,563.01,585.0,26838395.0
2024-10-31,PFE,28.3,28.64,28.29,28.45,37909602.0
2024-10-31,BNTX,113.1,113.43,110.2,112.8,704344.0
2024-10-31,MRNA,54.36,54.575,52.92,54.35,4511436.0
2024-10-30,AMZN,192.73,195.61,192.42,194.695,37707550.0
2024-10-30,GOOGL,174.46,182.02,174.0599,180.68,68890787.0
2024-10-30,META,591.8,601.2,589.38,600.98,26864925.0
2024-10-30,PFE,28.52,28.6,28.19,28.31,47104024.0
2024-10-30,BNTX,113.94,114.57,110.9,112.61,844269.0
2024-10-30,MRNA,54.72,55.035,53.5,54.37,4280556.0
2024-10-29,AMZN,190.83,191.4599,187.815,188.58,35690158.0
2024-10-29,GOOGL,169.68,170.38,167.0896,167.73,42169025.0
2024-10-29,META,593.28,593.67,575.398,580.145,13019092.0
2024-10-29,PFE,28.46,29.17,28.025,29.01,102266959.0
2024-10-29,BNTX,114.01,115.8,113.47,114.24,684991.0
2024-10-29,MRNA,55.22,57.69,54.88,55.21,5592539.0
2024-10-28,AMZN,188.39,190.21,188.21,189.565,27930836.0
2024-10-28,GOOGL,166.72,168.75,163.95,168.75,32138641.0
2024-10-28,META,578.16,583.7499,574.12,582.0,10925131.0
2024-10-28,PFE,28.86,28.94,28.56,28.6,37922530.0
2024-10-28,BNTX,113.26,113.75,110.27,110.54,666777.0
2024-10-28,MRNA,54.8,55.77,53.1,53.31,5011899.0
2024-10-25,AMZN,187.83,190.45,187.53,187.85,29362060.0
2024-10-25,GOOGL,165.27,165.59,163.42,163.67,19828884.0
2024-10-25,META,573.25,581.29,571.72,573.935,11337874.0
2024-10-25,PFE,28.45,28.73,28.44,28.68,26091111.0
2024-10-25,BNTX,110.48,112.14,109.855,111.5,531133.0
2024-10-25,MRNA,53.09,54.51,52.8,53.01,3704422.0
2024-10-24,AMZN,186.38,187.11,183.86,185.25,21647395.0
2024-10-24,GOOGL,162.72,163.33,161.01,162.83,22412527.0
2024-10-24,META,567.78,568.8799,561.52,567.125,7184651.0
2024-10-24,PFE,28.64,28.98,28.5,28.86,31473587.0
2024-10-24,BNTX,111.73,113.34,110.75,110.75,611395.0
2024-10-24,MRNA,52.8,53.836,52.26,53.39,3767076.0
2024-10-23,AMZN,184.71,189.16,183.69,188.85,31937089.0
2024-10-23,GOOGL,162.78,165.82,161.925,164.76,18280518.0
2024-10-23,META,563.69,585.0,562.5,579.97,14248419.0
2024-10-23,PFE,28.86,29.11,28.67,28.87,22217569.0
2024-10-23,BNTX,110.98,111.64,109.81,111.0,454196.0
2024-10-23,MRNA,53.39,54.74,52.77,53.22,4288942.0
2024-10-22,AMZN,189.7,191.5201,186.975,188.35,29650593.0
2024-10-22,GOOGL,165.14,165.77,162.98,162.98,16568121.0
2024-10-22,META,582.01,583.53,572.12,574.29,8544463.0
2024-10-22,PFE,28.84,28.985,28.6,28.9,29036388.0
2024-10-22,BNTX,110.88,111.89,109.59,111.13,561570.0
2024-10-22,MRNA,53.4,54.7893,52.81,53.67,3559675.0
2024-10-21,AMZN,189.07,189.46,186.4,188.05,24639393.0
2024-10-21,GOOGL,164.07,164.5,162.62,162.95,20946455.0
2024-10-21,META,575.16,577.2399,569.11,576.03,8171879.0
2024-10-21,PFE,28.93,29.22,28.88,29.22,23395658.0
2024-10-21,BNTX,111.58,112.01,108.86,111.58,712663.0
2024-10-21,MRNA,53.8,54.76,53.05,53.82,4092122.0
2024-10-18,AMZN,188.99,190.74,186.28,187.15,37417670.0
2024-10-18,GOOGL,163.42,164.71,163.08,163.19,19757661.0
2024-10-18,META,576.47,583.9675,575.25,581.1,7694274.0
2024-10-18,PFE,29.22,29.365,29.08,29.3,24244872.0
2024-10-18,BNTX,111.77,114.22,108.75,113.57,1320106.0
2024-10-18,MRNA,54.1,55.1,53.55,54.535,6754694.0
2024-10-17,AMZN,187.53,188.94,186.0,188.22,25039414.0
2024-10-17,GOOGL,162.93,166.37,162.76,165.73,21453395.0
2024-10-17,META,576.93,584.97,575.2,583.33,8701158.0
2024-10-17,PFE,29.27,29.53,29.22,29.48,23779153.0
2024-10-17,BNTX,114.47,117.64,114.365,117.3,709311.0
2024-10-17,MRNA,54.82,57.145,54.82,57.08,5423743.0
2024-10-16,AMZN,186.89,187.78,185.61,187.05,23456812.0
2024-10-16,GOOGL,165.16,165.8,163.74,164.53,16406030.0
2024-10-16,META,576.79,582.08,574.03,581.395,11268384.0
2024-10-16,PFE,29.67,29.82,29.43,29.5,28414754.0
2024-10-16,BNTX,117.74,118.395,116.495,117.64,471164.0
2024-10-16,MRNA,57.46,58.45,57.12,57.82,3258207.0
2024-10-15,AMZN,187.69,188.41,184.58,187.63,32178925.0
2024-10-15,GOOGL,165.46,167.68,164.625,165.785,20247195.0
2024-10-15,META,586.27,590.61,580.143,590.16,9564236.0
2024-10-15,PFE,29.44,29.74,29.07,29.09,29009879.0
2024-10-15,BNTX,117.53,119.858,116.595,118.97,611708.0
2024-10-15,MRNA,57.31,58.62,57.1201,57.64,4087301.0
2024-10-14,AMZN,187.54,189.83,187.36,189.78,22614407.0
2024-10-14,GOOGL,164.96,166.226,163.4,163.64,19016141.0
2024-10-14,META,590.42,600.1,589.96,594.22,8251971.0
2024-10-14,PFE,29.08,29.17,28.85,29.16,23594180.0
2024-10-14,BNTX,120.14,121.57,119.665,119.68,548935.0
2024-10-14,MRNA,57.73,58.96,57.05,57.9,3361308.0
2024-10-11,AMZN,188.82,189.9284,186.3,186.63,25751557.0
2024-10-11,GOOGL,163.24,163.9,161.235,162.13,15344251.0
2024-10-11,META,589.95,591.21,582.71,584.83,8587051.0
2024-10-11,PFE,29.16,29.44,28.95,29.36,29617610.0
2024-10-11,BNTX,120.52,120.91,117.46,118.19,472559.0
2024-10-11,MRNA,58.29,59.7342,55.7,56.71,6260992.0
2024-10-10,AMZN,186.65,188.134,185.83,187.13,27785043.0
2024-10-10,GOOGL,162.08,163.07,160.395,160.87,14144068.0
2024-10-10,META,583.83,590.23,582.52,587.57,7740449.0
2024-10-10,PFE,29.34,30.08,29.28,29.89,34347730.0
2024-10-10,BNTX,118.37,118.53,115.765,117.48,489064.0
2024-10-10,MRNA,56.83,58.7,56.64,58.41,4414955.0
2024-10-09,AMZN,185.17,185.845,182.05,182.82,26343117.0
2024-10-09,GOOGL,161.86,164.84,159.74,163.45,31181774.0
2024-10-09,META,590.51,594.39,581.61,593.99,9529707.0
2024-10-09,PFE,30.19,30.43,29.1,29.22,44244836.0
2024-10-09,BNTX,117.47,119.45,116.72,119.28,597792.0
2024-10-09,MRNA,58.86,59.52,57.901,58.33,2974681.0
2024-10-08,AMZN,182.72,183.09,180.92,181.915,26372086.0
2024-10-08,GOOGL,164.38,164.725,162.87,163.94,23072733.0
2024-10-08,META,592.89,593.56,585.97,589.69,7857377.0
2024-10-08,PFE,29.18,29.49,29.0,29.21,29126564.0
2024-10-08,BNTX,120.3,122.465,120.12,120.45,524730.0
2024-10-08,MRNA,58.39,58.67,57.75,58.53,3827988.0
2024-10-07,AMZN,180.8,183.6,180.25,182.95,42364201.0
2024-10-07,GOOGL,162.98,168.48,162.75,167.72,22463140.0
2024-10-07,META,584.78,602.95,584.04,598.22,12014198.0
2024-10-07,PFE,29.2,29.84,29.11,29.37,51426586.0
2024-10-07,BNTX,121.55,124.0,119.881,122.19,901612.0
2024-10-07,MRNA,58.72,60.65,58.33,60.2,5021356.0
2024-10-04,AMZN,186.51,187.6,183.6,185.75,41079011.0
2024-10-04,GOOGL,167.06,168.23,165.48,168.06,19093724.0
2024-10-04,META,595.94,596.85,581.43,583.73,14199788.0
2024-10-04,PFE,28.58,28.59,28.24,28.29,28786884.0
2024-10-04,BNTX,122.68,124.14,119.6845,119.7,680026.0
2024-10-04,MRNA,60.2,62.11,59.62,61.51,6218154.0
2024-10-03,AMZN,181.96,183.44,180.875,183.045,30204302.0
2024-10-03,GOOGL,165.86,166.64,163.923,164.41,15073101.0
2024-10-03,META,582.77,583.36,568.73,570.15,11580980.0
2024-10-03,PFE,28.34,28.52,28.26,28.5,25678869.0
2024-10-03,BNTX,119.8,120.09,117.94,118.8,946237.0
2024-10-03,MRNA,61.07,62.97,61.03,62.53,4711853.0
2024-10-02,AMZN,184.76,186.6,184.04,184.44,23704056.0
2024-10-02,GOOGL,165.86,167.52,164.73,166.42,17760179.0
2024-10-02,META,572.81,576.0,569.34,574.86,6524650.0
2024-10-02,PFE,28.61,28.77,28.38,28.6,24957182.0
2024-10-02,BNTX,119.0,120.3,115.16,118.92,776393.0
2024-10-02,MRNA,63.16,63.69,62.58,63.52,4107363.0
2024-10-01,AMZN,185.13,186.19,183.4519,184.9,36044906.0
2024-10-01,GOOGL,166.99,169.16,164.58,167.685,28338123.0
2024-10-01,META,576.47,583.04,570.1,577.98,15259274.0
2024-10-01,PFE,28.67,29.08,28.53,29.05,30725106.0
2024-10-01,BNTX,119.93,120.76,117.67,119.91,750528.0
2024-10-01,MRNA,63.93,67.5499,63.41,67.05,4643634.0
2024-09-30,AMZN,186.33,188.49,184.65,187.14,41680400.0
2024-09-30,GOOGL,165.85,166.15,163.26,163.32,20481303.0
2024-09-30,META,572.44,574.68,564.8,567.7,12807206.0
2024-09-30,PFE,28.94,29.19,28.78,29.11,27481214.0
2024-09-30,BNTX,118.77,119.2,116.91,117.3,577851.0
2024-09-30,MRNA,66.84,67.9598,65.31,65.69,4811083.0
2024-09-27,AMZN,187.97,190.9,187.34,190.68,36002316.0
2024-09-27,GOOGL,163.95,165.7,162.6261,162.81,21101307.0
2024-09-27,META,567.36,570.8399,564.51,570.1,9398367.0
2024-09-27,PFE,29.09,29.23,28.92,29.02,25013039.0
2024-09-27,BNTX,118.22,119.31,117.3,119.17,525651.0
2024-09-27,MRNA,65.75,66.88,64.2504,64.85,4738605.0
2024-09-26,AMZN,191.16,194.53,189.54,194.31,36334854.0
2024-09-26,GOOGL,162.73,164.08,162.28,163.64,20319336.0
2024-09-26,META,567.84,577.4,562.3501,575.73,14400787.0
2024-09-26,PFE,28.97,29.0099,28.31,28.48,32310409.0
2024-09-26,BNTX,117.64,118.0,115.205,116.81,653336.0
2024-09-26,MRNA,63.93,65.0699,63.37,64.8,4467691.0
2024-09-25,AMZN,192.53,193.9498,192.16,193.75,26391144.0
2024-09-25,GOOGL,161.49,162.81,161.3,161.47,18869199.0
2024-09-25,META,568.31,576.88,563.72,564.05,16543350.0
2024-09-25,PFE,28.93,29.71,28.91,29.6,30712714.0
2024-09-25,BNTX,115.8,119.75,115.33,117.71,903441.0
2024-09-25,MRNA,63.64,64.86,63.51,63.95,4524356.0
2024-09-24,AMZN,193.96,195.37,190.13,194.27,43478926.0
2024-09-24,GOOGL,162.29,163.2158,160.69,163.03,23332147.0
2024-09-24,META,563.33,567.745,554.19,566.68,12992956.0
2024-09-24,PFE,29.5,29.59,29.15,29.245,21446185.0
2024-09-24,BNTX,118.47,119.6,115.0,116.79,1698119.0
2024-09-24,MRNA,63.94,65.25,63.88,64.8,5167005.0
2024-09-23,AMZN,193.88,194.45,190.57,191.64,36993111.0
2024-09-23,GOOGL,161.85,165.49,161.67,164.35,24150852.0
2024-09-23,META,564.41,573.9799,562.41,569.5,12830669.0
2024-09-23,PFE,29.31,29.47,29.18,29.43,23126233.0
2024-09-23,BNTX,113.05,114.1267,111.0001,113.47,1168966.0
2024-09-23,MRNA,64.14,66.05,64.1,66.05,5917943.0
2024-09-20,AMZN,191.6,191.84,187.41,190.23,100378553.0
2024-09-20,GOOGL,163.59,163.73,162.06,163.5,40896438.0
2024-09-20,META,561.35,564.5,556.3001,560.0,22066817.0
2024-09-20,PFE,29.42,29.55,29.23,29.54,56877421.0
2024-09-20,BNTX,112.28,114.33,110.47,111.43,1524023.0
2024-09-20,MRNA,65.69,67.9099,64.7,67.6,12421450.0
2024-09-19,AMZN,189.87,190.99,188.47,190.04,39543168.0
2024-09-19,GOOGL,162.14,163.79,161.34,163.71,26587733.0
2024-09-19,META,559.1,562.07,546.52,550.0,15646951.0
2024-09-19,PFE,29.66,30.35,29.52,29.89,22653157.0
2024-09-19,BNTX,112.51,117.28,110.34,117.18,1981840.0
2024-09-19,MRNA,68.02,71.97,67.91,71.85,5065447.0
2024-09-18,AMZN,186.43,188.8,185.06,186.45,34448130.0
2024-09-18,GOOGL,159.81,160.5,158.595,159.86,23677315.0
2024-09-18,META,537.95,544.2,533.9026,537.065,10323537.0
2024-09-18,PFE,29.75,30.14,29.7301,30.0,25812847.0
2024-09-18,BNTX,115.62,122.99,115.5,121.4,1968341.0
2024-09-18,MRNA,69.86,73.35,69.82,72.19,4278359.0
2024-09-17,AMZN,186.88,189.45,186.14,186.85,26091682.0
2024-09-17,GOOGL,159.32,160.55,158.375,159.02,20715612.0
2024-09-17,META,536.315,542.1,530.57,537.6,11690779.0
2024-09-17,PFE,29.83,30.14,29.6,30.045,27055292.0
2024-09-17,BNTX,124.71,131.49,121.88,127.4,2562774.0
2024-09-17,MRNA,71.99,75.3714,69.79,70.11,7183216.0
2024-09-16,AMZN,184.89,185.81,183.36,185.29,26065485.0
2024-09-16,GOOGL,158.06,158.25,156.6,157.31,18379775.0
2024-09-16,META,533.28,534.1,517.4,524.54,9527646.0
2024-09-16,PFE,30.07,30.14,29.44,29.57,29224561.0
2024-09-16,BNTX,123.47,129.38,120.94,121.77,3837102.0
2024-09-16,MRNA,69.17,70.6,67.81,68.12,4875018.0
2024-09-13,AMZN,186.49,188.5,185.91,187.0,26495351.0
2024-09-13,GOOGL,157.46,158.38,155.21,155.43,29591152.0
2024-09-13,META,524.62,527.581,517.11,520.34,10321422.0
2024-09-13,PFE,29.27,29.32,28.99,29.16,19987683.0
2024-09-13,BNTX,123.4,125.41,105.0,105.08,6298034.0
2024-09-13,MRNA,68.28,68.58,65.5501,66.17,11969001.0
2024-09-12,AMZN,187.0,187.41,183.54,184.8,33622483.0
2024-09-12,GOOGL,154.69,154.82,152.65,153.8,29695048.0
2024-09-12,META,525.6,526.71,515.22,517.05,11993342.0
2024-09-12,PFE,29.16,29.708,28.76,29.58,32535891.0
2024-09-12,BNTX,105.0,105.07,95.45,97.0,1839404.0
2024-09-12,MRNA,69.68,70.85,64.1101,67.89,23990268.0
2024-09-11,AMZN,184.52,184.99,175.73,180.095,42564698.0
2024-09-11,GOOGL,151.16,151.5,147.52,149.92,29607693.0
2024-09-11,META,511.83,513.12,495.6,507.01,10782532.0
2024-09-11,PFE,29.66,29.7,29.14,29.68,31943123.0
2024-09-11,BNTX,99.27,101.66,97.33,100.99,925107.0
2024-09-11,MRNA,79.51,79.88,77.4401,79.05,3370687.0
2024-09-10,AMZN,179.55,180.5,176.79,177.49,36233796.0
2024-09-10,GOOGL,148.66,151.27,148.34,150.45,31118765.0
2024-09-10,META,504.79,514.18,500.0278,508.16,9899022.0
2024-09-10,PFE,29.74,29.755,29.19,29.42,32378822.0
2024-09-10,BNTX,100.63,103.19,96.38,96.38,1703549.0
2024-09-10,MRNA,79.28,79.9587,75.95,76.12,3661685.0
2024-09-09,AMZN,175.4,175.85,173.51,174.53,29037362.0
2024-09-09,GOOGL,148.71,153.4,147.215,152.51,39260451.0
2024-09-09,META,504.79,511.33,502.08,506.16,11047828.0
2024-09-09,PFE,29.41,29.59,28.453,28.54,36558420.0
2024-09-09,BNTX,100.53,101.15,90.92,91.33,2370592.0
2024-09-09,MRNA,76.61,78.8,73.26,73.48,5321193.0
2024-09-06,AMZN,171.39,178.38,171.16,177.24,41466537.0
2024-09-06,GOOGL,150.92,157.83,150.55,157.3,37912130.0
2024-09-06,META,500.27,524.5849,498.25,521.88,14744521.0
2024-09-06,PFE,28.56,28.77,28.28,28.56,31214484.0
2024-09-06,BNTX,89.94,90.39,88.3,89.4,654893.0
2024-09-06,MRNA,72.89,73.6,71.65,73.44,3425366.0
2024-09-05,AMZN,177.89,179.875,174.995,175.0,40170526.0
2024-09-05,GOOGL,157.24,159.45,155.9805,156.3,18688747.0
2024-09-05,META,516.86,521.6295,511.15,511.72,8640888.0
2024-09-05,PFE,28.51,28.8,28.35,28.43,25927159.0
2024-09-05,BNTX,90.15,91.68,88.84,88.84,556397.0
2024-09-05,MRNA,73.44,73.6,71.51,72.78,2541798.0
2024-09-04,AMZN,173.33,175.98,172.54,174.48,30309225.0
2024-09-04,GOOGL,156.45,159.0,155.9616,156.655,19353759.0
2024-09-04,META,512.74,516.59,504.07,506.07,8335207.0
2024-09-04,PFE,28.39,28.54,28.2,28.29,23510502.0
2024-09-04,BNTX,89.02,89.42,86.45,86.66,478179.0
2024-09-04,MRNA,72.49,74.43,71.62,72.4,4233103.0
2024-09-03,AMZN,176.25,178.26,175.26,177.55,37817511.0
2024-09-03,GOOGL,157.36,161.85,156.48,161.72,38945301.0
2024-09-03,META,511.76,525.49,508.6176,519.64,12459113.0
2024-09-03,PFE,28.3,28.92,28.14,28.65,44499554.0
2024-09-03,BNTX,88.0,88.94,86.86,88.08,739684.0
2024-09-03,MRNA,72.94,77.75,72.54,77.55,5184974.0
2024-08-30,AMZN,178.5,178.9,172.6,172.78,43429355.0
2024-08-30,GOOGL,163.38,163.66,161.6925,162.615,22123811.0
2024-08-30,META,521.31,523.54,515.2,521.35,9157541.0
2024-08-30,PFE,29.01,29.05,28.67,28.72,37137599.0
2024-08-30,BNTX,88.22,88.66,87.0,87.68,595112.0
2024-08-30,MRNA,77.4,78.52,76.06,78.48,3591705.0
2024-08-29,AMZN,172.12,174.29,170.81,173.22,26407815.0
2024-08-29,GOOGL,161.78,165.97,160.25,164.31,19699767.0
2024-08-29,META,518.22,527.2,515.6789,519.05,8317424.0
2024-08-29,PFE,28.72,28.89,28.53,28.87,19229826.0
2024-08-29,BNTX,87.6,89.48,87.5,87.5,471884.0
2024-08-29,MRNA,77.59,79.6,77.46,78.78,3307807.0
2024-08-28,AMZN,170.8,173.69,168.92,173.69,29045025.0
2024-08-28,GOOGL,162.85,165.6,161.5284,165.035,16407444.0
2024-08-28,META,516.78,521.085,512.45,517.675,9106077.0
2024-08-28,PFE,28.75,29.08,28.635,28.78,19874145.0
2024-08-28,BNTX,88.2,88.47,85.0,85.0,443085.0
2024-08-28,MRNA,78.36,80.56,78.2,79.95,3023969.0
2024-08-27,AMZN,173.12,174.89,172.25,174.15,29841979.0
2024-08-27,GOOGL,164.68,166.4426,164.46,165.835,11821941.0
2024-08-27,META,519.1,524.01,515.31,518.98,6282720.0
